DATE,pred,ci_lower,ci_upper,pred_acc,pred_vel,country,ISO,npi_stringency_index,tests_new_per_thousand,stats_population_density,stats_population_urban,country_name,infections_var,risk_index,latitude,longitude
2020-01-13,10.465265723694175,0.0,308.62826435224105,0.248346788027697,2.0998278126375665,belgium,BEL,0.0,,375.564,3081719.0,Belgium,,,50.6402809,4.6667145
2020-01-14,10.5806087374377,0.0,267.8097040072762,0.20635800787371747,2.176309870721231,belgium,BEL,0.0,,375.564,3081719.0,Belgium,0.11534301374352474,0.06920580824611484,50.6402809,4.6667145
2020-01-15,10.280532662201386,0.0,239.4677431715606,0.1961229044026065,2.190859328253482,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.30007607523631386,-0.1800456451417883,50.6402809,4.6667145
2020-01-16,9.860840921941177,0.0,219.03977731876662,0.1962948638542671,1.7886789516448698,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.41969174026020895,-0.2518150441561254,50.6402809,4.6667145
2020-01-17,9.435264673211956,0.0,199.7155345329577,0.12968927082274417,1.5578814977242688,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.4255762487292216,-0.25534574923753295,50.6402809,4.6667145
2020-01-18,8.632067112728887,0.0,179.57358540620865,0.08459826942222021,1.076090294848329,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.8031975604830688,-0.48191853628984127,50.6402809,4.6667145
2020-01-19,8.19001314592963,0.0,165.01572260345768,0.07786819100255289,1.0497183086738804,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.4420539667992571,-0.26523238007955424,50.6402809,4.6667145
2020-01-20,7.162251551201778,0.0,158.27865676643773,0.08147516516820612,0.7348736531066608,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-1.0277615947278518,-0.6166569568367111,50.6402809,4.6667145
2020-01-21,5.54617754124919,0.0,143.0850040718224,0.03006095058052002,0.3102409814813366,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-1.6160740099525883,-0.969644405971553,50.6402809,4.6667145
2020-01-22,4.428495819348083,0.0,134.4504524219813,0.005549051737075192,0.23440660650952638,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-1.117681721901107,-0.6706090331406642,50.6402809,4.6667145
2020-01-23,3.4726923299353083,0.0,129.39054002323647,0.01772067630864097,0.33377825133486,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.9558034894127743,-0.5734820936476646,50.6402809,4.6667145
2020-01-24,2.5941482351292007,0.0,126.96324025686118,-0.0014894749116104804,0.07074509155801971,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.8785440948061076,-0.5271264568836646,50.6402809,4.6667145
2020-01-25,1.429293467932933,0.0,122.29643142137532,-0.040687245066711196,-0.2582298964185384,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-1.1648547671962677,-0.6989128603177606,50.6402809,4.6667145
2020-01-26,0.8993830327613569,0.0,119.69402853851312,0.03780461151423905,0.1735722291605572,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.5299104351715761,-0.31794626110294566,50.6402809,4.6667145
2020-01-27,0.6082998093522928,0.0,116.79770621313612,-0.009659600739017872,-0.13478406265967188,belgium,BEL,0.0,,375.564,3081719.0,Belgium,-0.2910832234090641,-0.17464993404543847,50.6402809,4.6667145
2020-01-28,0.28226587918273577,0.0,117.42083113184393,-0.026046109250875762,-0.0898857472444767,belgium,BEL,5.56,,375.564,3081719.0,Belgium,-0.326033930169557,-0.2178603581017342,50.6402809,4.6667145
2020-01-29,0.0,0.0,119.52241888402229,-0.009310300010056742,-0.21728169531616984,belgium,BEL,5.56,,375.564,3081719.0,Belgium,-0.28226587918273577,-0.19159952750964146,50.6402809,4.6667145
2020-01-30,0.0,0.0,119.92178194707043,-0.006313077247620325,-0.006450549930818946,belgium,BEL,5.56,,375.564,3081719.0,Belgium,0.0,-0.02224,50.6402809,4.6667145
2020-01-31,0.0,0.0,117.2367504695215,0.007859595061187613,-0.0847317169387883,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-01,0.0,0.0,113.71828932992173,-0.008543399193171928,-0.13481842101082803,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-02,0.0,0.0,111.73172026442154,0.002234802134843069,0.14333700180195166,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-03,0.0,0.0,117.58546866064141,-0.04016807943802184,-0.1910236644698489,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-04,0.0,0.0,119.72263300894271,0.04921435908095301,-0.12701846389635962,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-05,0.0,0.0,117.75865411793625,0.01756317840828702,-0.1251993272795841,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-06,0.0,0.0,121.09976843161837,-0.011663707665528602,-0.09358746652386542,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-07,0.0,0.0,120.52127384615285,-0.012629250861125757,-0.07277768746613063,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-08,0.0,0.0,122.34603626914996,-0.05803826765450551,-0.2785671402681408,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-09,0.0,0.0,120.3781232839917,0.018188706506608587,0.05743443759584512,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-10,0.0,0.0,121.46924530888427,-0.020642067206959453,-0.09455461724140045,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-11,0.0,0.0,122.35151197304164,-0.0027505461950628096,-0.10205753476951149,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-12,0.0,0.0,121.63238407988453,-0.047436415540546686,-0.17244599088462842,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-13,0.0,0.0,121.70310754444057,-0.0009862712074241138,-0.027800032184352317,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-14,0.09501113952770923,0.0,120.74334691365324,-0.0013229590659837038,0.02515498976683291,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.09501113952770923,0.012566683716625539,50.6402809,4.6667145
2020-02-15,0.08244938266577634,0.0,119.16125912787629,0.0005276219154286075,0.01940682884993141,belgium,BEL,11.11,,375.564,3081719.0,Belgium,-0.012561756861932893,-0.051977054117159735,50.6402809,4.6667145
2020-02-16,0.0,0.0,122.27306171275939,-0.05650619521110106,-0.35949030038582996,belgium,BEL,11.11,,375.564,3081719.0,Belgium,-0.08244938266577634,-0.0939096295994658,50.6402809,4.6667145
2020-02-17,0.0,0.0,124.31456045348042,0.015770053260410546,-0.09176852846000079,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-18,0.0,0.0,118.23455939200491,-0.04547112370574029,-0.4427905529885566,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-19,0.0,0.0,114.48621640405673,-0.05626048527210664,-0.4939672908309106,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-20,0.0,0.0,114.2770768772838,-0.04723209149716721,-0.3013415323750433,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-21,0.0,0.0,114.97223695945209,0.02654156870710071,0.05450254757459833,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-22,0.0,0.0,114.2248897408754,-0.07580259475930057,-0.5222856491884383,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-23,0.0,0.0,119.76199199806958,-0.06538604354601646,-0.46916864871301617,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-24,0.0,0.0,120.57564743878453,-0.10286103888686894,-0.8820861307312189,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-25,0.0,0.0,120.78052812086669,-0.07275824041671278,-0.8387461371076135,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-26,0.0,0.0,118.9450058894976,-0.06702169288704016,-0.9854835286712266,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-27,0.0,0.0,119.39843426312352,-0.09328627021152495,-1.0015513845023567,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
2020-02-28,0.0,0.0,120.98437283517893,-0.06414598864331932,-0.8226952551875403,belgium,BEL,11.11,,375.564,3081719.0,Belgium,0.0,-0.04444,50.6402809,4.6667145
