DATE,pred,ci_lower,ci_upper,pred_acc,pred_vel,country,npi_stringency_index,tests_new_per_thousand,stats_population_density,stats_population_urban,stats_population,infections_var,risk_index,latitude,longitude
2020-06-09,281288.4302893684,281166.38722755795,281410.4733511788,-69.20047778782038,1188.390520579676,GBR,73.15,1.131,272.898,17831615.0,67886004.0,0.007711305622117859,0.4285001294403968,53.317942099999996,-60.46424991856307
2020-06-10,283298.9490329161,283173.36213745957,283424.53592837264,-63.91214565871335,1198.3274860031438,GBR,73.15,1.178,272.898,17831615.0,67886004.0,0.007147534441709791,0.4284172950448056,53.317942099999996,-60.46424991856307
2020-06-11,285185.3248015095,285062.37333655637,285308.27626646264,-58.01561728216162,1223.372137654396,GBR,73.15,1.215,272.898,17831615.0,67886004.0,0.00665860489434511,0.4283454603112373,53.317942099999996,-60.46424991856307
2020-06-12,286994.86650992866,286871.65574496356,287118.07727489376,-53.23384216025956,1235.4044711268043,GBR,73.15,1.122,272.898,17831615.0,67886004.0,0.006345143143948961,0.4282994073271898,53.317942099999996,-60.46424991856307
2020-06-13,288705.1461351025,288587.1112551368,288823.1810150682,-50.0140284338828,1230.2823290470124,GBR,73.15,1.108,272.898,17831615.0,67886004.0,0.005959269048858351,0.42824271741570014,53.317942099999996,-60.46424991856307
2020-06-14,290326.53090335487,290210.63103778294,290442.4307689268,-49.60977812335255,1186.0412347603158,GBR,73.15,0.6990000000000001,272.898,17831615.0,67886004.0,0.005616057732111379,0.42819229680261933,53.317942099999996,-60.46424991856307
2020-06-15,291838.27830579254,291723.40225965984,291953.15435192524,-51.39382270456488,1109.6575848061625,GBR,73.15,0.763,272.898,17831615.0,67886004.0,0.005207059092167121,0.4281322134288507,53.317942099999996,-60.46424991856307
2020-06-16,293269.9871450235,293151.2481694266,293388.7261206204,-49.69046103657616,1082.785679743643,GBR,73.15,0.962,272.898,17831615.0,67886004.0,0.004905829514697091,0.4280879630737476,53.317942099999996,-60.46424991856307
2020-06-17,294537.61682098865,294419.21676736657,294656.01687461074,-51.48802983029944,1005.9170247549247,GBR,73.15,1.025,272.898,17831615.0,67886004.0,0.004322398238924885,0.428002260813943,53.317942099999996,-60.46424991856307
2020-06-18,295657.2267008035,295538.74354872137,295775.70985288563,-52.853101695706506,933.9107070319936,GBR,73.15,1.023,272.898,17831615.0,67886004.0,0.0038012458031644325,0.4279257105633233,53.317942099999996,-60.46424991856307
2020-06-19,296699.9319078746,296580.71789530554,296819.14592044364,-51.0813168734078,907.540785885885,GBR,73.15,1.035,272.898,17831615.0,67886004.0,0.003526736750887105,0.42788539028004696,53.317942099999996,-60.46424991856307
2020-06-20,297741.4214632452,297620.4373937631,297862.40553272725,-47.89168792803766,904.1678045451391,GBR,73.15,0.94,272.898,17831615.0,67886004.0,0.0035102453467834582,0.42788296802945575,53.317942099999996,-60.46424991856307
2020-06-21,298866.80943724257,298749.2938550482,298984.32501943695,-42.838786045053915,932.509184108814,GBR,73.15,0.6409999999999999,272.898,17831615.0,67886004.0,0.0037797494499309803,0.4279225531135784,53.317942099999996,-60.46424991856307
2020-06-22,299959.7228925759,299842.29822682193,300077.14755832986,-41.44264609515054,910.7880491237181,GBR,73.15,0.737,272.898,17831615.0,67886004.0,0.0036568579073441576,0.4279045025427448,53.317942099999996,-60.46424991856307
2020-06-23,301099.02737451624,300982.97297432163,301215.08177471085,-39.417521285088185,900.4094461294175,GBR,73.15,0.855,272.898,17831615.0,67886004.0,0.003798191540363538,0.4279252619435557,53.317942099999996,-60.46424991856307
2020-06-24,302272.5809902319,302160.22806680365,302384.9339136601,-38.19686544703158,880.1307412131436,GBR,73.15,1.12,272.898,17831615.0,67886004.0,0.0038975669431702276,0.4279398585774115,53.317942099999996,-60.46424991856307
2020-06-25,303438.9990771453,303325.38807750255,303552.61007678806,-36.49270613912659,868.1394346683355,GBR,73.15,,272.898,17831615.0,67886004.0,0.0038588286211480582,0.4279341685316923,53.317942099999996,-60.46424991856307
2020-06-26,304604.8550919458,304490.7851941107,304718.9249897809,-33.24808832300166,881.4467454699749,GBR,73.15,,272.898,17831615.0,67886004.0,0.003842142962329209,0.42793171767865973,53.317942099999996,-60.46424991856307
2020-06-27,305748.59519006376,305633.013725354,305864.17665477353,-29.302479301082155,908.1710838428306,GBR,73.15,,272.898,17831615.0,67886004.0,0.003754832134152064,0.4279188931897962,53.317942099999996,-60.46424991856307
2020-06-28,310106.4413845305,310059.3740226178,310153.5087464432,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.01425303750539797,0.4294615921045768,53.317942099999996,-60.46424991856307
2020-06-29,310570.7095602766,310512.5799694188,310628.83915113437,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.0014971252247237832,0.42758730778267057,53.317942099999996,-60.46424991856307
2020-06-30,311026.54599710467,310955.4628090123,311097.62918519706,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.0014677380151961739,0.4275829921635794,53.317942099999996,-60.46424991856307
2020-07-01,311473.9485184881,311387.97974099324,311559.91729598294,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.0014384705329544278,0.42757869413783156,53.317942099999996,-60.46424991856307
2020-07-02,311912.91681161633,311810.08986517275,312015.7437580599,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.001409325868876543,0.42757441415919706,53.317942099999996,-60.46424991856307
2020-07-03,312343.44932764635,312221.7645348076,312465.1341204851,,,GBR,73.15,,272.898,17831615.0,67886004.0,0.0013802971689371724,0.42757015122100994,53.317942099999996,-60.46424991856307
